customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,age_group,tenure_group,avg_monthly_spend
1965-aktsx,female,1,no,no,-0.7505765403378537,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,0.47041183420084937,-0.521241125136666,yes,Senior,Loyal Customer,-0.18230202509894844
0082-ldzue,male,0,no,no,-1.2802480369298874,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,-0.6813695285548437,-0.9878189288534981,no,Young,New Customer,2.182138400943819
4786-uksnz,male,0,no,no,-1.2802480369298874,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,-1.4824642137615447,-0.9984515467624158,yes,Young,New Customer,0.7082128586863969
5343-sgubi,female,0,no,no,0.797693988161937,yes,yes,fiber optic,no,yes,no,no,no,no,one year,yes,mailed check,0.5119623884128152,0.8886837164576481,no,Young,Loyal Customer,-0.43286802313466205
0856-naoes,male,0,no,no,-1.076528230548336,yes,no,dsl,no,no,yes,no,yes,no,month-to-month,no,mailed check,-0.1295781686199374,-0.8246678042594038,no,Young,New Customer,0.09356755994419393
1976-azzpj,male,0,yes,no,-1.0357842692720256,no,no phone service,dsl,yes,yes,no,no,no,no,month-to-month,no,mailed check,-1.0170980065875275,-0.8941548300127026,no,Young,New Customer,-0.228389501301722
7248-vzqlc,female,1,no,no,0.5939741817803856,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,bank transfer (automatic),0.6781646052606785,0.7438639310384713,yes,Senior,Loyal Customer,-0.4163271374457337
6156-uzdlf,female,0,no,no,-0.26164900502213034,yes,no,fiber optic,yes,no,yes,yes,no,no,one year,yes,credit card (automatic),0.7429834698313453,-0.004059119172828266,no,Young,Loyal Customer,-0.3221942332157158
3099-oonvs,male,0,yes,yes,-0.3023929662984406,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,electronic check,-0.34896509485911703,-0.43523162881536065,no,Young,Loyal Customer,-0.39435683740558686
9500-wbgrp,male,0,no,no,1.4903413298592119,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,-1.5190287014680746,-0.4475628184649143,no,Middle-aged,Loyal Customer,-0.5102641651522455
5183-klyem,female,0,no,no,1.6125732136881425,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),1.5939388200924054,2.6071088930233537,no,Middle-aged,Loyal Customer,-0.43142073039248197
5144-pqcdz,male,0,no,no,-1.1580161531009565,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,-1.4907743246039378,-0.9812231762502486,no,Young,New Customer,-0.2221644156534801
8514-vzheb,male,0,yes,yes,1.082901717096109,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,-1.5057325241202457,-0.5009465017420518,no,Young,Loyal Customer,-0.5069801318110896
6625-iuttt,male,0,no,no,1.4088534073065913,yes,no,dsl,yes,no,yes,no,no,yes,two year,no,bank transfer (automatic),0.024989893048575452,0.9168976548508128,no,Middle-aged,Loyal Customer,-0.4673584608133376
9355-nppfs,female,1,no,no,-0.26164900502213034,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,0.4654257676954133,-0.1222973598197112,no,Senior,Loyal Customer,-0.3418355965700878
0068-figtf,female,0,no,no,-0.22090504374582004,yes,no,dsl,no,yes,yes,yes,yes,yes,one year,no,mailed check,0.44548150167366984,-0.09015685298715369,no,Young,Loyal Customer,-0.3500597912946507
5965-ggprw,male,0,yes,yes,1.6125732136881425,yes,yes,fiber optic,yes,no,yes,no,yes,yes,two year,no,bank transfer (automatic),1.3446354948206103,2.349962778989638,no,Middle-aged,Loyal Customer,-0.43779143207927923
8035-pwsev,female,0,no,no,-1.076528230548336,yes,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,electronic check,0.8127884009074476,-0.7924831786803362,no,Young,New Customer,0.38254258845731925
2236-hilpa,male,0,yes,yes,1.2051336009250397,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),-1.4675060142452372,-0.46979866670596987,no,Middle-aged,Loyal Customer,-0.5068238075400653
1840-biuog,male,0,no,no,-0.506112772679992,yes,yes,dsl,no,yes,no,yes,yes,no,one year,yes,electronic check,0.12969728966272953,-0.3825538454823837,no,Young,Loyal Customer,-0.31711335359350695
1356-mkysk,male,0,no,no,-1.076528230548336,yes,no,dsl,yes,no,yes,yes,yes,yes,month-to-month,no,credit card (automatic),0.4604397011899776,-0.7941376316744624,no,Young,New Customer,0.27449548784923716
6080-lnesi,male,0,no,no,0.7569500268856267,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,-1.3312201964299892,-0.46267348914459994,no,Young,Loyal Customer,-0.4975136375000202
1830-ipxvj,female,0,yes,yes,1.1643896396487294,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),-1.4974224132778524,-0.4287020543318761,no,Middle-aged,Loyal Customer,-0.5073922183219778
5828-dwpil,male,1,yes,no,1.2051336009250397,yes,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,yes,electronic check,0.8078023344020117,1.4713600016156267,no,Senior,Loyal Customer,-0.439302589920255
8398-tbiyd,female,0,no,no,1.6125732136881425,yes,yes,fiber optic,yes,no,no,yes,no,no,two year,yes,bank transfer (automatic),0.6615443835758922,1.7214471162077367,no,Middle-aged,Loyal Customer,-0.45524715470110383
0011-igkff,male,1,yes,no,-0.791320501614164,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,1.1036422803912085,-0.4612396298830239,yes,Senior,Loyal Customer,-0.0661508318835734
4192-gorjt,male,0,yes,no,-1.1172721918246462,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,0.9856387064292257,-0.7876080571909778,yes,Young,New Customer,0.6280949142732343
6496-slwhq,male,1,no,no,-1.1987601143772668,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,1.3363253839782172,-0.8774558844586557,yes,Senior,New Customer,1.6133621543465568
9912-gvseq,female,1,yes,no,-0.26164900502213034,yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic check,0.9656944404074818,0.0433464739522001,yes,Senior,Loyal Customer,-0.3064340973505311
2931-fsohn,male,1,no,no,-0.791320501614164,yes,no,dsl,no,yes,no,no,yes,no,month-to-month,yes,electronic check,-0.16281861198951006,-0.659553395445613,no,Senior,Loyal Customer,-0.24539297411149488
9418-rukph,female,0,yes,yes,0.22727853029359305,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,-1.4907743246039378,-0.6736493349555678,no,Young,Loyal Customer,-0.49508527591587626
5383-mmtwc,female,1,yes,no,-0.9950403079957154,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,0.6382760732171912,-0.736739142464912,yes,Senior,New Customer,0.11497311761183282
9971-zwpbf,male,1,yes,yes,0.06430268518835193,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,1.4659631131195507,0.5920292649241997,no,Senior,Loyal Customer,-0.33130577796305916
4712-auqzo,male,0,no,no,-0.5876006952326126,no,no phone service,dsl,yes,no,yes,no,no,no,month-to-month,no,mailed check,-1.037042272609271,-0.7645560121394867,no,Young,Loyal Customer,-0.4130306381899271
9711-fjtbx,male,0,yes,yes,0.9606698332671781,yes,no,fiber optic,no,yes,yes,yes,no,no,one year,yes,mailed check,0.6997708934509005,1.1076009366404216,no,Young,Loyal Customer,-0.4334350855924979
2908-ztpnf,female,0,no,no,0.1457906077409725,no,no phone service,dsl,no,yes,no,yes,no,no,month-to-month,yes,bank transfer (automatic),-0.9954917183973052,-0.4482907777823298,no,Young,Loyal Customer,-0.4679885580746984
7240-etptr,female,0,yes,no,-0.9542963467194051,no,no phone service,dsl,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,-0.5334495555602452,-0.812270436490085,yes,Young,New Customer,-0.1959171247038752
2202-cuyxz,male,0,no,no,-1.2802480369298874,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,0.6665304500813278,-0.9699287771436806,yes,Young,New Customer,4.662125153580271
5995-oiglp,male,0,no,no,-0.8320644628904743,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,mailed check,-0.2708500529406212,-0.7184519220365043,yes,Young,New Customer,-0.23847341197168118
8421-wzoow,female,1,yes,yes,1.0014137945434884,yes,no,fiber optic,no,yes,yes,yes,yes,no,month-to-month,yes,credit card (automatic),1.0138930832933621,1.4489256190152757,no,Senior,Loyal Customer,-0.4249404973433502
6261-rcvns,female,0,no,no,0.3902543753988342,yes,no,dsl,yes,yes,yes,yes,no,yes,one year,no,credit card (automatic),0.30254759518450747,0.38703150926534113,yes,Young,Loyal Customer,-0.4195833599249186
7951-qkzpl,female,0,yes,yes,0.02355872391204165,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,-1.3395303072723823,-0.6807524531436828,yes,Young,Loyal Customer,-0.4817878840314339
1414-yadcw,male,0,yes,no,1.5310852911355222,yes,no,fiber optic,yes,yes,no,yes,no,no,two year,no,bank transfer (automatic),0.6582203392389346,1.5101403797979436,no,Middle-aged,Loyal Customer,-0.4532789112466305
8756-rddlt,female,0,no,no,1.4495973685829016,no,no phone service,dsl,no,yes,no,yes,no,yes,month-to-month,no,electronic check,-0.6597632403646212,0.35385421188979777,no,Middle-aged,Loyal Customer,-0.48676588900723505
2862-pfnik,male,0,no,yes,-1.2802480369298874,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,-1.3328822185984677,-0.9964662031694643,no,Young,New Customer,0.9834271715560403
5816-qvhrx,female,0,no,no,0.18653456901728277,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,no,credit card (automatic),1.1800953001412255,0.555057755348794,no,Young,Loyal Customer,-0.36140384916913515
4430-yhxgg,female,0,no,yes,-1.1580161531009565,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,-1.3079518860712882,-0.9702155489959959,no,Young,New Customer,-0.1380711533877558
6888-sbyai,male,0,no,no,-1.2802480369298874,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,-0.46863069098957844,-0.9849953290768563,no,Young,New Customer,2.5735543125806455
7395-xwzoy,male,0,no,no,-0.506112772679992,no,no phone service,dsl,yes,yes,yes,yes,yes,no,month-to-month,yes,credit card (automatic),-0.32569678450041606,-0.4931374836097763,no,Young,Loyal Customer,-0.35900708788588603
7169-ywamk,male,0,yes,yes,1.6125732136881425,yes,no,dsl,yes,yes,no,yes,yes,no,two year,no,bank transfer (automatic),0.11972515665185783,1.1347560251173456,no,Middle-aged,Loyal Customer,-0.4690928130337433
3640-phqxk,female,0,no,no,-0.05792919864057891,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,0.8343946890976701,0.23100556223261667,yes,Young,Loyal Customer,-0.3498332774568979
6877-lgwxo,male,1,yes,no,-0.5876006952326126,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,0.4571156568530201,-0.37970818633248665,yes,Senior,Loyal Customer,-0.2603036830851066
6859-rkmzj,male,0,yes,no,-0.8728084241667845,yes,no,dsl,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),-0.3240347623319375,-0.7390553766566886,no,Young,New Customer,-0.22112193719564058
2729-vnvap,female,0,yes,yes,0.02355872391204165,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),-1.495760391109374,-0.7244079528153585,no,Young,Loyal Customer,-0.49049837070138225
2957-jirmn,female,1,no,no,1.2051336009250397,yes,yes,fiber optic,no,no,no,no,yes,no,one year,no,electronic check,0.653234272733499,1.1805512839947574,no,Senior,Loyal Customer,-0.44388949513474907
2049-bafnw,female,0,no,no,-1.2802480369298874,no,no phone service,dsl,no,no,yes,yes,no,no,month-to-month,no,mailed check,-0.960589252859254,-0.9915249035603407,no,Young,New Customer,1.6684050169204854
3842-qtgdl,male,0,yes,no,-0.6690886177852331,yes,no,fiber optic,yes,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),0.5302446322660801,-0.4244225359204031,no,Young,Loyal Customer,-0.21853311569200565
7163-oceqi,male,0,yes,yes,-0.42462485012737144,yes,yes,dsl,no,no,yes,yes,yes,yes,one year,yes,mailed check,0.4604397011899776,-0.2733378884968021,no,Young,Loyal Customer,-0.30855113052645144
9782-lgxmc,female,0,yes,yes,0.6754621043330061,yes,no,dsl,yes,no,yes,yes,no,no,month-to-month,no,bank transfer (automatic),-0.10132379175580057,0.3268535390256589,no,Young,Loyal Customer,-0.45012112343910127
5975-baicr,male,0,yes,yes,0.1457906077409725,yes,no,dsl,yes,no,yes,no,no,yes,one year,yes,credit card (automatic),-0.03650492718513379,-0.04182476618541471,no,Young,Loyal Customer,-0.41897662643093786
8019-enhxu,male,0,yes,no,0.3902543753988342,yes,yes,fiber optic,no,yes,yes,yes,no,yes,month-to-month,yes,electronic check,1.151840923277089,0.8182922564008936,yes,Young,Loyal Customer,-0.3823784620740224
5167-gbfre,male,1,no,no,-1.1580161531009565,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),-1.3162619969136813,-0.9621418183846602,yes,Senior,New Customer,-0.1418935743998342
9033-eoxwv,female,0,no,no,-0.8320644628904743,yes,yes,dsl,no,no,no,yes,yes,yes,one year,no,mailed check,0.3075336616899431,-0.6223612921376568,yes,Young,New Customer,-0.1497932444914628
4673-kksls,female,0,no,no,-0.05792919864057891,yes,no,fiber optic,yes,no,yes,yes,no,no,month-to-month,no,electronic check,0.7579416693476526,0.19454141824207608,no,Young,Loyal Customer,-0.35437086110994576
4853-oitsn,male,0,yes,no,-1.1172721918246462,yes,yes,fiber optic,yes,no,no,no,no,yes,month-to-month,yes,electronic check,0.8094643565704907,-0.8250428136047391,no,Young,New Customer,0.563266653908385
9800-ouigr,male,0,yes,yes,1.368109446030281,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),-1.4891123024354593,-0.4010837190165967,no,Middle-aged,Loyal Customer,-0.5086606620557426
1324-nltje,female,1,no,no,-0.7098325790615434,yes,yes,dsl,no,no,no,yes,no,no,month-to-month,no,credit card (automatic),-0.32569678450041606,-0.6733405037299977,yes,Senior,Loyal Customer,-0.30294491304206983
2324-efhvg,male,0,no,no,1.2866215234776603,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),1.3163811179564737,1.945349754746144,no,Middle-aged,Loyal Customer,-0.427428424002089
7094-mszao,male,0,yes,yes,-0.9135523854430948,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),-1.4874502802669807,-0.9109640724330242,no,Young,New Customer,-0.4045703463498603
1522-vvdmg,male,0,yes,yes,-1.0357842692720256,yes,no,fiber optic,no,yes,no,yes,yes,no,month-to-month,yes,electronic check,0.829408622592234,-0.7387686048043736,yes,Young,New Customer,0.2569487552033154
6907-cqgpn,male,0,no,no,-0.13941712119319946,no,no phone service,dsl,no,yes,no,yes,no,no,month-to-month,no,electronic check,-1.0137739622505704,-0.564080427997906,no,Young,Loyal Customer,-0.454857589954279
0780-xnzfn,male,0,no,no,1.0014137945434884,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),-1.4675060142452372,-0.5107629228405336,no,Young,Loyal Customer,-0.5050369825508312
0239-oxexl,female,0,no,no,0.5532302205040753,yes,yes,fiber optic,yes,yes,no,no,no,no,month-to-month,no,mailed check,0.6465861840595843,0.6901493571625086,no,Young,Loyal Customer,-0.41518005754164655
2675-ijrgj,male,0,no,no,0.8384379494382472,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),-1.5007464576148097,-0.5758821926893393,no,Young,Loyal Customer,-0.504518722489081
7049-gkvzy,female,0,no,no,-0.6283446565089229,yes,no,dsl,yes,yes,no,yes,yes,yes,one year,no,credit card (automatic),0.5003282332334644,-0.39528210385052764,no,Young,Loyal Customer,-0.23992743094490318
8577-qsocg,female,0,yes,yes,0.22727853029359305,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,-1.4824642137615447,-0.6782156252193561,no,Young,Loyal Customer,-0.49468291580934165
3721-cnzhx,male,0,no,no,-0.7098325790615434,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,-1.495760391109374,-0.8729778316878877,no,Young,Loyal Customer,-0.4464640806422393
0212-isbbf,female,0,no,no,-0.42462485012737144,no,no phone service,dsl,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,-0.4802648461689289,-0.5225646875319669,no,Young,Loyal Customer,-0.38722350481141
9185-tqcvp,male,0,yes,no,-0.7505765403378537,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,0.6765025830921999,-0.5047627733151694,yes,Young,Loyal Customer,-0.15521744192765022
3585-ynadk,female,0,yes,no,1.0014137945434884,yes,yes,dsl,no,yes,yes,yes,yes,no,one year,no,bank transfer (automatic),0.325815905543208,0.9201624420925549,no,Young,Loyal Customer,-0.4471507752240583
5271-dbysj,male,1,no,no,-0.8728084241667845,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,credit card (automatic),0.47705992287476395,-0.6421926686939158,no,Senior,New Customer,-0.08712870608132936
1099-godlo,female,0,yes,yes,-1.2802480369298874,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,-1.477478147256109,-0.9983853686426506,no,Young,New Customer,0.7173866691153852
6828-hmkwp,male,0,yes,yes,-0.8320644628904743,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),-1.4542098368974081,-0.8917503583279058,no,Young,New Customer,-0.4199109960116682
5567-wsele,male,1,yes,no,-1.1987601143772668,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,0.9906247729346612,-0.8840295776886504,yes,Senior,New Customer,1.4013452022099426
1472-tncwl,male,0,no,yes,0.1457906077409725,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,0.9939488172716188,0.542307437607395,no,Young,Loyal Customer,-0.3663121591534136
8063-rjynf,male,0,no,no,-0.6690886177852331,yes,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,0.978990617755311,-0.35297222594740796,yes,Young,Loyal Customer,-0.16693043202894753
0687-zvthb,male,0,yes,yes,1.3273654847539706,yes,yes,dsl,yes,yes,yes,no,no,yes,one year,no,credit card (automatic),0.25434895229862703,1.0458567508996333,yes,Middle-aged,Loyal Customer,-0.45902514415269996
2080-gkcwq,male,0,no,no,-1.2395040756535771,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,no,electronic check,0.3374500607225587,-0.94041333572847,no,Young,New Customer,1.7647300264248607
9661-acxbs,female,0,no,no,0.3902543753988342,yes,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,yes,electronic check,1.3429734726521318,0.9341922034827448,yes,Young,Loyal Customer,-0.3740055398570888
2193-sfwqw,male,0,yes,yes,1.6125732136881425,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),1.5673464653967473,2.536739492339854,no,Middle-aged,Loyal Customer,-0.4321002719057403
5656-jamlx,male,0,no,no,1.2051336009250397,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),-1.494098368940895,-0.45426886793443894,no,Middle-aged,Loyal Customer,-0.507612952523204
3462-bjqqa,female,0,no,no,-1.076528230548336,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,0.829408622592234,-0.7635412809697558,no,Young,New Customer,0.3876391498067571
0442-tdyuo,male,0,yes,no,0.6347181430566958,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,-1.4874502802669807,-0.5502933197135214,no,Young,Loyal Customer,-0.5016470986532775
6733-lrizx,male,0,no,no,0.10504664646466222,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,electronic check,1.4676251352880292,0.7686366072038537,no,Young,Loyal Customer,-0.33681520361004813
9503-xjume,male,0,no,yes,0.797693988161937,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),-1.5007464576148097,-0.5977650909583145,no,Young,Loyal Customer,-0.5040826669135376
4367-nhwmm,female,0,no,no,-1.2802480369298874,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,-1.3262341299245533,-0.9963779656764442,no,Young,New Customer,0.9956589187946908
3727-rjmeo,male,0,yes,no,-1.076528230548336,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,0.6000495633421824,-0.8043070027450245,yes,Young,New Customer,0.31730660318451487
3779-oswcf,female,0,yes,no,1.5718292524118322,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),0.9440881522172598,1.8630682925049364,no,Middle-aged,Loyal Customer,-0.44691200378055607
6736-dhuqi,female,0,yes,yes,1.4088534073065913,yes,no,fiber optic,yes,yes,yes,no,no,no,one year,no,bank transfer (automatic),0.6648684279128493,1.4625362523136205,no,Middle-aged,Loyal Customer,-0.4497867343697534
3915-odiyg,male,1,no,no,1.1236456783724194,yes,yes,dsl,yes,yes,no,no,no,yes,one year,yes,electronic check,0.23108064193992606,0.9226330918971168,no,Senior,Loyal Customer,-0.4540579570529017
1360-rcyrt,male,0,yes,yes,-0.38388088885106114,no,no phone service,dsl,no,no,no,yes,no,no,month-to-month,yes,bank transfer (automatic),-1.1450737135603821,-0.7079075416206069,no,Young,Loyal Customer,-0.44649067139710596
2724-fjdyw,male,0,no,yes,0.2680224915699033,no,no phone service,dsl,no,no,yes,yes,yes,yes,one year,no,bank transfer (automatic),-0.33068285100585193,-0.0404129662970938,no,Young,Loyal Customer,-0.44117933856605296
4451-rwasj,male,0,yes,yes,-0.7098325790615434,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,-1.5057325241202457,-0.9015888387996427,no,Young,Loyal Customer,-0.4476872553661044
6646-vrfol,male,1,yes,no,0.8384379494382472,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,1.2980988741032085,1.4127703062503054,yes,Senior,Loyal Customer,-0.40735710763111893
3460-tjbwi,male,0,yes,yes,-0.3431369275747509,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,-1.349502440283254,-0.7386583079380985,no,Young,Loyal Customer,-0.4655252200891368
5917-hbsdw,female,0,yes,yes,0.18653456901728277,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,-1.5107185906256815,-0.7057016042951053,no,Young,Loyal Customer,-0.4952092463270788
5685-iixly,female,0,yes,yes,-1.1172721918246462,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,0.624979895869362,-0.8290355601638968,yes,Young,New Customer,0.4953804567338729
5671-uunxd,female,1,yes,no,0.7162060656093164,yes,yes,fiber optic,no,no,no,yes,yes,yes,one year,yes,electronic check,1.1917294553205762,1.282289113446889,no,Senior,Loyal Customer,-0.40408107646031427
0956-acvzc,female,0,no,no,0.8791819107145575,yes,no,fiber optic,no,no,yes,no,yes,yes,one year,yes,credit card (automatic),0.974004551249875,1.225442108568714,no,Young,Loyal Customer,-0.4206188517546457
2325-nbpzg,female,0,no,no,-1.1987601143772668,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,0.32415388337472945,-0.9042800823367546,no,Young,New Customer,0.9926009819850283
4250-zbwlv,male,0,no,no,1.4495973685829016,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,no,electronic check,1.451004913603243,2.1588403691081837,yes,Middle-aged,Loyal Customer,-0.42965442212088756
4482-ftffx,male,0,no,no,-1.1172721918246462,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,no,electronic check,-0.28747027462540753,-0.8787794468539567,no,Young,New Customer,0.1596189950329083
8859-dztgq,male,0,no,no,0.02355872391204165,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,-1.477478147256109,-0.7030544795045035,no,Young,Loyal Customer,-0.4894790584314946
0440-mogpm,female,0,no,no,0.3495104141225239,yes,yes,dsl,no,yes,yes,no,yes,yes,one year,yes,electronic check,0.5235965435921655,0.4326282337834581,no,Young,Loyal Customer,-0.4070390709449782
0020-jdnxp,female,0,yes,yes,0.06430268518835193,no,no phone service,dsl,yes,no,yes,yes,yes,yes,one year,no,mailed check,-0.11794401344058691,-0.12798867811950512,no,Young,Loyal Customer,-0.41701794795154606
3752-cqsji,female,0,yes,yes,-0.791320501614164,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,-1.4741541029191516,-0.8950813236894132,no,Young,Loyal Customer,-0.43098621586717734
5025-gooki,female,0,no,no,-0.506112772679992,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),-1.5256767901419892,-0.8539847113153193,no,Young,Loyal Customer,-0.46939860671470957
4698-kvllg,female,1,no,no,0.7569500268856267,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),-1.5024084797832884,-0.5803381860868524,no,Senior,Loyal Customer,-0.5036894706646331
5095-aeskg,female,0,yes,no,-1.1987601143772668,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,credit card (automatic),0.8875793984889861,-0.9001770389113217,yes,Young,New Customer,1.3381478414769135
2887-jpylu,female,0,no,yes,0.3495104141225239,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),-0.6514531295222281,-0.1947403415891819,no,Young,Loyal Customer,-0.45976983495550333
4770-qazxn,female,0,no,no,-0.791320501614164,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),-1.5073945462887242,-0.9049639229076601,no,Young,Loyal Customer,-0.43569073403588915
4896-cprpf,male,0,yes,yes,0.10504664646466222,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),-1.3079518860712882,-0.6503325774250165,no,Young,Loyal Customer,-0.4827224742425256
1871-mowrm,male,0,yes,no,-0.8320644628904743,yes,no,fiber optic,yes,no,no,yes,no,no,month-to-month,no,bank transfer (automatic),0.5335686766030371,-0.6250966544212788,yes,Young,New Customer,-0.11513662731528554
9714-edsuc,male,0,no,no,-1.1580161531009565,yes,no,fiber optic,yes,yes,no,yes,no,yes,month-to-month,yes,mailed check,1.0005969059455335,-0.8482933930155253,no,Young,New Customer,0.9237974037676177
2027-oaqqc,female,0,no,no,0.4309983366751445,no,no phone service,dsl,no,no,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),-0.5234774225493735,-0.09137011851617954,yes,Young,Loyal Customer,-0.45742998427130876
